year,month,month_name,district,division,water_area_km2,total_area_km2,water_fraction,water_area_calibrated_km2,season
2015,7,July,Jessore,Khulna,343.16,2784.67,0.123231,169.8,Monsoon (Jun-Sep)
2015,7,July,Jhalokati,Barisal,150.95,807.93,0.186837,74.7,Monsoon (Jun-Sep)
2015,7,July,Jhenaidah,Khulna,263.23,2143.29,0.122814,130.3,Monsoon (Jun-Sep)
2015,7,July,Joypurhat,Rajshahi,431.57,1081.54,0.399034,213.6,Monsoon (Jun-Sep)
2015,7,July,Khagrachhari,Chittagong,1373.33,3108.48,0.441802,679.7,Monsoon (Jun-Sep)
2015,7,July,Khulna,Khulna,1263.96,3867.73,0.326796,625.6,Monsoon (Jun-Sep)
2015,7,July,Kishoreganj,Dhaka,1359.45,2821.62,0.4818,672.9,Monsoon (Jun-Sep)
2015,7,July,Kurigram,Rangpur,517.2,2481.86,0.208391,256.0,Monsoon (Jun-Sep)
2015,7,July,Kushtia,Khulna,138.94,1830.28,0.07591,68.8,Monsoon (Jun-Sep)
2015,7,July,Lakshmipur,Chittagong,318.07,1573.07,0.202201,157.4,Monsoon (Jun-Sep)
2015,7,July,Lalmonirhat,Rangpur,258.09,1381.75,0.186786,127.7,Monsoon (Jun-Sep)
2015,7,July,Madaripur,Dhaka,91.37,1257.23,0.072673,45.2,Monsoon (Jun-Sep)
2015,7,July,Magura,Khulna,138.91,1143.98,0.121425,68.8,Monsoon (Jun-Sep)
2015,7,July,Manikganj,Dhaka,222.42,1531.92,0.145193,110.1,Monsoon (Jun-Sep)
2015,7,July,Maulvibazar,Sylhet,500.29,2819.05,0.177468,247.6,Monsoon (Jun-Sep)
2015,7,July,Meherpur,Khulna,111.5,732.79,0.152164,55.2,Monsoon (Jun-Sep)
2015,7,July,Munshiganj,Dhaka,145.57,1036.66,0.140418,72.0,Monsoon (Jun-Sep)
2015,7,July,Mymensingh,Dhaka,1505.03,4784.19,0.314585,744.9,Monsoon (Jun-Sep)
2015,7,July,Naogaon,Rajshahi,1435.73,3824.58,0.375396,710.6,Monsoon (Jun-Sep)
2015,7,July,Narail,Khulna,184.33,1072.86,0.171813,91.2,Monsoon (Jun-Sep)
2015,7,July,Narayanganj,Dhaka,77.45,832.16,0.093072,38.3,Monsoon (Jun-Sep)
2015,7,July,Narsingdi,Dhaka,190.29,1281.34,0.148509,94.2,Monsoon (Jun-Sep)
2015,7,July,Natore,Rajshahi,337.16,2101.7,0.160424,166.9,Monsoon (Jun-Sep)
2015,7,July,Nawabganj,Rajshahi,228.93,1804.38,0.126875,113.3,Monsoon (Jun-Sep)
2015,7,July,Netrakona,Dhaka,1074.72,3089.39,0.347875,531.9,Monsoon (Jun-Sep)
2015,7,July,Nilphamari,Rangpur,648.63,1836.84,0.353122,321.0,Monsoon (Jun-Sep)
2015,7,July,Noakhali,Chittagong,377.2,2642.03,0.142767,186.7,Monsoon (Jun-Sep)
2015,7,July,Pabna,Rajshahi,364.88,2634.14,0.13852,180.6,Monsoon (Jun-Sep)
2015,7,July,Panchagarh,Rangpur,411.35,1548.93,0.265571,203.6,Monsoon (Jun-Sep)
2015,7,July,Patuakhali,Barisal,524.76,2730.09,0.192212,259.7,Monsoon (Jun-Sep)
2015,7,July,Pirojpur,Barisal,262.93,1365.69,0.192522,130.1,Monsoon (Jun-Sep)
2015,7,July,Rajbari,Dhaka,157.94,1249.73,0.126379,78.2,Monsoon (Jun-Sep)
2015,7,July,Rajshahi,Rajshahi,505.34,2664.72,0.189643,250.1,Monsoon (Jun-Sep)
2015,7,July,Rangamati,Chittagong,320.06,6226.79,0.051401,158.4,Monsoon (Jun-Sep)
2015,7,July,Rangpur,Rangpur,925.12,2572.65,0.3596,457.9,Monsoon (Jun-Sep)
2015,7,July,Satkhira,Khulna,1259.51,3543.04,0.355489,623.4,Monsoon (Jun-Sep)
2015,7,July,Shariatpur,Dhaka,223.63,1362.06,0.164185,110.7,Monsoon (Jun-Sep)
2015,7,July,Sherpur,Dhaka,321.37,1455.19,0.220844,159.1,Monsoon (Jun-Sep)
2015,7,July,Sirajganj,Rajshahi,545.68,2755.65,0.198024,270.1,Monsoon (Jun-Sep)
2015,7,July,Sunamganj,Sylhet,2031.68,4043.04,0.502514,1005.6,Monsoon (Jun-Sep)
2015,7,July,Sylhet,Sylhet,563.76,3847.75,0.146517,279.0,Monsoon (Jun-Sep)
2015,7,July,Tangail,Dhaka,368.94,3707.07,0.099523,182.6,Monsoon (Jun-Sep)
2015,7,July,Thakurgaon,Rangpur,414.34,2008.93,0.206249,205.1,Monsoon (Jun-Sep)
2015,8,August,Bagerhat,Khulna,1295.81,3965.49,0.326771,641.4,Monsoon (Jun-Sep)
2015,8,August,Bandarban,Chittagong,1355.2,5000.66,0.271004,670.7,Monsoon (Jun-Sep)
2015,8,August,Barguna,Barisal,219.69,1547.28,0.141982,108.7,Monsoon (Jun-Sep)
2015,8,August,Barisal,Barisal,461.69,2767.25,0.16684,228.5,Monsoon (Jun-Sep)
2015,8,August,Bhola,Barisal,655.71,2471.69,0.26529,324.5,Monsoon (Jun-Sep)
2015,8,August,Bogra,Rajshahi,438.48,3233.63,0.135598,217.0,Monsoon (Jun-Sep)
2015,8,August,Brahamanbaria,Chittagong,549.34,2104.07,0.261083,271.9,Monsoon (Jun-Sep)
2015,8,August,Chandpur,Chittagong,310.67,1864.17,0.166651,153.8,Monsoon (Jun-Sep)
2015,8,August,Chittagong,Chittagong,1491.6,4736.75,0.3149,738.3,Monsoon (Jun-Sep)
2015,8,August,Chuadanga,Khulna,341.65,1233.0,0.277089,169.1,Monsoon (Jun-Sep)
2015,8,August,Comilla,Chittagong,616.83,3351.85,0.184028,305.3,Monsoon (Jun-Sep)
2015,8,August,Cox's Bazar,Chittagong,461.45,2206.6,0.209122,228.4,Monsoon (Jun-Sep)
2015,8,August,Dhaka,Dhaka,151.29,1611.18,0.093898,74.9,Monsoon (Jun-Sep)
2015,8,August,Dinajpur,Rangpur,1301.18,3829.09,0.339814,644.0,Monsoon (Jun-Sep)
2015,8,August,Faridpur,Dhaka,360.32,2227.54,0.161756,178.3,Monsoon (Jun-Sep)
2015,8,August,Feni,Chittagong,257.3,960.78,0.2678,127.3,Monsoon (Jun-Sep)
2015,8,August,Gaibandha,Rangpur,304.37,2410.25,0.126284,150.6,Monsoon (Jun-Sep)
2015,8,August,Gazipur,Dhaka,272.39,1940.74,0.140355,134.8,Monsoon (Jun-Sep)
2015,8,August,Gopalganj,Dhaka,227.95,1602.77,0.142225,112.8,Monsoon (Jun-Sep)
2015,8,August,Habiganj,Sylhet,606.26,2857.81,0.212142,300.1,Monsoon (Jun-Sep)
2015,8,August,Jamalpur,Dhaka,250.59,2272.36,0.110279,124.0,Monsoon (Jun-Sep)
2015,8,August,Jessore,Khulna,463.9,2784.67,0.166591,229.6,Monsoon (Jun-Sep)
2015,8,August,Jhalokati,Barisal,88.5,807.93,0.109541,43.8,Monsoon (Jun-Sep)
2015,8,August,Jhenaidah,Khulna,372.49,2143.27,0.173793,184.4,Monsoon (Jun-Sep)
2015,8,August,Joypurhat,Rajshahi,582.31,1081.54,0.538403,288.2,Monsoon (Jun-Sep)
2015,8,August,Khagrachhari,Chittagong,775.94,3108.48,0.249622,384.0,Monsoon (Jun-Sep)
2015,8,August,Khulna,Khulna,1449.41,3867.71,0.374746,717.4,Monsoon (Jun-Sep)
2015,8,August,Kishoreganj,Dhaka,1225.62,2821.62,0.434369,606.6,Monsoon (Jun-Sep)
2015,8,August,Kurigram,Rangpur,571.5,2481.86,0.230271,282.9,Monsoon (Jun-Sep)
2015,8,August,Kushtia,Khulna,171.19,1830.28,0.093532,84.7,Monsoon (Jun-Sep)
2015,8,August,Lakshmipur,Chittagong,336.77,1573.07,0.214087,166.7,Monsoon (Jun-Sep)
2015,8,August,Lalmonirhat,Rangpur,313.22,1381.75,0.22668,155.0,Monsoon (Jun-Sep)
2015,8,August,Madaripur,Dhaka,93.51,1257.23,0.074376,46.3,Monsoon (Jun-Sep)
2015,8,August,Magura,Khulna,169.35,1143.98,0.148034,83.8,Monsoon (Jun-Sep)
2015,8,August,Manikganj,Dhaka,260.14,1531.92,0.169815,128.8,Monsoon (Jun-Sep)
2015,8,August,Maulvibazar,Sylhet,429.35,2819.05,0.152302,212.5,Monsoon (Jun-Sep)
2015,8,August,Meherpur,Khulna,255.46,732.79,0.348616,126.4,Monsoon (Jun-Sep)
2015,8,August,Munshiganj,Dhaka,123.74,1036.66,0.119365,61.2,Monsoon (Jun-Sep)
2015,8,August,Mymensingh,Dhaka,1541.04,4784.19,0.32211,762.7,Monsoon (Jun-Sep)
2015,8,August,Naogaon,Rajshahi,454.02,3823.82,0.118736,224.7,Monsoon (Jun-Sep)
2015,8,August,Narail,Khulna,127.6,1072.86,0.118938,63.2,Monsoon (Jun-Sep)
2015,8,August,Narayanganj,Dhaka,82.05,832.16,0.098597,40.6,Monsoon (Jun-Sep)
2015,8,August,Narsingdi,Dhaka,183.29,1281.34,0.143048,90.7,Monsoon (Jun-Sep)
2015,8,August,Natore,Rajshahi,294.62,2101.7,0.140182,145.8,Monsoon (Jun-Sep)
2015,8,August,Nawabganj,Rajshahi,170.86,1804.38,0.094691,84.6,Monsoon (Jun-Sep)
2015,8,August,Netrakona,Dhaka,612.88,3089.39,0.198381,303.3,Monsoon (Jun-Sep)
2015,8,August,Nilphamari,Rangpur,709.36,1836.84,0.386183,351.1,Monsoon (Jun-Sep)
2015,8,August,Noakhali,Chittagong,368.9,2642.03,0.139626,182.6,Monsoon (Jun-Sep)
2015,8,August,Pabna,Rajshahi,478.63,2634.14,0.181703,236.9,Monsoon (Jun-Sep)
2015,8,August,Panchagarh,Rangpur,518.05,1548.93,0.334458,256.4,Monsoon (Jun-Sep)
2015,8,August,Patuakhali,Barisal,477.33,2730.09,0.17484,236.3,Monsoon (Jun-Sep)
2015,8,August,Pirojpur,Barisal,201.14,1365.69,0.147285,99.6,Monsoon (Jun-Sep)
2015,8,August,Rajbari,Dhaka,246.99,1249.73,0.197634,122.2,Monsoon (Jun-Sep)
2015,8,August,Rajshahi,Rajshahi,257.26,2664.72,0.096543,127.3,Monsoon (Jun-Sep)
2015,8,August,Rangamati,Chittagong,490.13,6226.79,0.078713,242.6,Monsoon (Jun-Sep)
2015,8,August,Rangpur,Rangpur,1222.06,2572.65,0.475018,604.9,Monsoon (Jun-Sep)
2015,8,August,Satkhira,Khulna,1438.45,3543.05,0.405992,712.0,Monsoon (Jun-Sep)
2015,8,August,Shariatpur,Dhaka,219.14,1362.06,0.160885,108.5,Monsoon (Jun-Sep)
2015,8,August,Sherpur,Dhaka,428.72,1455.19,0.294615,212.2,Monsoon (Jun-Sep)
2015,8,August,Sirajganj,Rajshahi,601.35,2755.65,0.218223,297.6,Monsoon (Jun-Sep)
2015,8,August,Sunamganj,Sylhet,1537.54,4043.04,0.380293,761.0,Monsoon (Jun-Sep)
2015,8,August,Sylhet,Sylhet,1085.71,3847.75,0.282169,537.4,Monsoon (Jun-Sep)
2015,8,August,Tangail,Dhaka,382.0,3707.07,0.103047,189.1,Monsoon (Jun-Sep)
2015,8,August,Thakurgaon,Rangpur,952.63,2008.93,0.474196,471.5,Monsoon (Jun-Sep)
2015,9,September,Bagerhat,Khulna,1240.75,3965.62,0.312876,614.1,Monsoon (Jun-Sep)
2015,9,September,Bandarban,Chittagong,2094.64,5000.66,0.418873,1036.7,Monsoon (Jun-Sep)
2015,9,September,Barguna,Barisal,286.62,1547.28,0.185241,141.9,Monsoon (Jun-Sep)
2015,9,September,Barisal,Barisal,618.4,2767.25,0.223469,306.1,Monsoon (Jun-Sep)
2015,9,September,Bhola,Barisal,775.83,2468.94,0.314237,384.0,Monsoon (Jun-Sep)
2015,9,September,Bogra,Rajshahi,357.18,3233.63,0.110459,176.8,Monsoon (Jun-Sep)
2015,9,September,Brahamanbaria,Chittagong,706.02,2104.07,0.335552,349.4,Monsoon (Jun-Sep)
2015,9,September,Chandpur,Chittagong,314.83,1864.17,0.168887,155.8,Monsoon (Jun-Sep)
2015,9,September,Chittagong,Chittagong,1012.44,4736.75,0.213741,501.1,Monsoon (Jun-Sep)
2015,9,September,Chuadanga,Khulna,386.3,1225.84,0.315134,191.2,Monsoon (Jun-Sep)
2015,9,September,Comilla,Chittagong,806.07,3351.85,0.240486,399.0,Monsoon (Jun-Sep)
2015,9,September,Cox's Bazar,Chittagong,146.24,2206.6,0.066276,72.4,Monsoon (Jun-Sep)
2015,9,September,Dhaka,Dhaka,147.18,1611.18,0.091351,72.8,Monsoon (Jun-Sep)
2015,9,September,Dinajpur,Rangpur,663.93,2371.85,0.279921,328.6,Monsoon (Jun-Sep)
2015,9,September,Faridpur,Dhaka,302.56,2227.54,0.135829,149.8,Monsoon (Jun-Sep)
2015,9,September,Feni,Chittagong,236.05,960.78,0.245684,116.8,Monsoon (Jun-Sep)
2015,9,September,Gaibandha,Rangpur,471.27,2410.25,0.195526,233.3,Monsoon (Jun-Sep)
2015,9,September,Gazipur,Dhaka,199.16,1940.74,0.102623,98.6,Monsoon (Jun-Sep)
2015,9,September,Gopalganj,Dhaka,278.33,1602.77,0.173657,137.8,Monsoon (Jun-Sep)
2015,9,September,Habiganj,Sylhet,691.22,2857.81,0.24187,342.1,Monsoon (Jun-Sep)
2015,9,September,Jamalpur,Dhaka,298.1,2272.36,0.131184,147.5,Monsoon (Jun-Sep)
2015,9,September,Jessore,Khulna,260.94,2783.23,0.093755,129.2,Monsoon (Jun-Sep)
2015,9,September,Jhalokati,Barisal,176.06,807.93,0.217921,87.1,Monsoon (Jun-Sep)
2015,9,September,Jhenaidah,Khulna,471.47,2143.59,0.219945,233.4,Monsoon (Jun-Sep)
2015,9,September,Joypurhat,Rajshahi,605.7,1081.53,0.560038,299.8,Monsoon (Jun-Sep)
2015,9,September,Khagrachhari,Chittagong,701.79,3108.48,0.225768,347.3,Monsoon (Jun-Sep)
2015,9,September,Khulna,Khulna,1352.7,3868.06,0.34971,669.5,Monsoon (Jun-Sep)
2015,9,September,Kishoreganj,Dhaka,1464.23,2821.62,0.518932,724.7,Monsoon (Jun-Sep)
2015,9,September,Kurigram,Rangpur,582.87,2481.86,0.234853,288.5,Monsoon (Jun-Sep)
2015,9,September,Kushtia,Khulna,117.49,1755.37,0.066933,58.2,Monsoon (Jun-Sep)
2015,9,September,Lakshmipur,Chittagong,320.95,1573.07,0.204027,158.9,Monsoon (Jun-Sep)
2015,9,September,Lalmonirhat,Rangpur,168.41,1381.75,0.12188,83.4,Monsoon (Jun-Sep)
2015,9,September,Madaripur,Dhaka,99.04,1257.23,0.078776,49.0,Monsoon (Jun-Sep)
2015,9,September,Magura,Khulna,102.59,1143.98,0.089682,50.8,Monsoon (Jun-Sep)
2015,9,September,Manikganj,Dhaka,284.88,1531.92,0.18596,141.0,Monsoon (Jun-Sep)
2015,9,September,Maulvibazar,Sylhet,407.4,2819.05,0.144518,201.6,Monsoon (Jun-Sep)
2015,9,September,Meherpur,Khulna,186.35,445.53,0.418274,92.2,Monsoon (Jun-Sep)
2015,9,September,Munshiganj,Dhaka,134.4,1036.66,0.129646,66.5,Monsoon (Jun-Sep)
2015,9,September,Mymensingh,Dhaka,1490.27,4784.19,0.311498,737.6,Monsoon (Jun-Sep)
2015,9,September,Naogaon,Rajshahi,295.02,1218.31,0.242157,146.0,Monsoon (Jun-Sep)
2015,9,September,Narail,Khulna,102.08,1072.86,0.09515,50.5,Monsoon (Jun-Sep)
2015,9,September,Narayanganj,Dhaka,91.33,832.16,0.109756,45.2,Monsoon (Jun-Sep)
2015,9,September,Narsingdi,Dhaka,208.07,1281.34,0.162385,103.0,Monsoon (Jun-Sep)
2015,9,September,Natore,Rajshahi,227.84,2101.7,0.108408,112.8,Monsoon (Jun-Sep)
2015,9,September,Nawabganj,Rajshahi,132.27,1804.38,0.073302,65.5,Monsoon (Jun-Sep)
2015,9,September,Netrakona,Dhaka,980.16,3089.39,0.317265,485.1,Monsoon (Jun-Sep)
2015,9,September,Nilphamari,Rangpur,294.44,1836.84,0.160297,145.7,Monsoon (Jun-Sep)
